filename,type,id,category,annotated_by,x,y,height,width,visibility
0018.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,991,357,195,107,visible
0018.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,387,158,32,visible
0018.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1137,380,170,29,visible
0018.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1194,432,116,145,visible
0018.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1742,463,97,151,visible
0018.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1583,424,197,65,visible
0018.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,578,48,57,visible
0018.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,434,116,34,visible
0018.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1732,311,92,76,visible
0018.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0018.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0018.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0019.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,397,147,50,visible
0019.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,448,99,74,visible
0019.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,785,382,176,95,visible
0019.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,991,357,195,107,visible
0019.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,389,158,32,visible
0019.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1137,379,170,29,visible
0019.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1194,430,116,145,visible
0019.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,463,97,151,visible
0019.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1583,422,197,65,visible
0019.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,579,48,57,visible
0019.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,434,116,34,visible
0019.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1732,311,92,76,visible
0019.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0019.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0019.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0020.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,397,147,50,visible
0020.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,448,99,74,visible
0020.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,785,383,176,95,visible
0020.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,991,357,195,107,visible
0020.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,389,158,32,visible
0020.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1137,380,170,29,visible
0020.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1194,430,116,145,visible
0020.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1742,463,97,151,visible
0020.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1583,424,197,65,visible
0020.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,579,48,57,visible
0020.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,434,116,34,visible
0020.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1732,311,92,76,visible
0020.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0020.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0020.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0021.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,397,147,50,visible
0021.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,448,99,74,visible
0021.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,785,382,176,95,visible
0021.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,991,357,195,107,visible
0021.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,389,158,32,visible
0021.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1136,380,170,29,visible
0021.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1194,430,116,145,visible
0021.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,463,97,151,visible
0021.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1583,422,197,65,visible
0021.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,579,48,57,visible
0021.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,435,116,34,visible
0021.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1733,311,92,76,visible
0021.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0021.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0021.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0022.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,397,147,50,visible
0022.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,448,99,74,visible
0022.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,784,382,176,95,visible
0022.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,991,357,195,107,visible
0022.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,389,158,32,visible
0022.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1136,380,170,29,visible
0022.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1194,430,116,145,visible
0022.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,463,97,151,visible
0022.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1584,423,197,65,visible
0022.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,579,48,57,visible
0022.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,435,116,34,visible
0022.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1733,311,92,76,visible
0022.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0022.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0022.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0023.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,397,147,50,visible
0023.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,448,99,74,visible
0023.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,785,381,176,95,visible
0023.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,992,357,195,107,visible
0023.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,928,389,158,32,visible
0023.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1136,380,170,29,visible
0023.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1195,430,116,145,visible
0023.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,463,97,151,visible
0023.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1584,423,197,65,visible
0023.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1670,579,48,57,visible
0023.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,435,116,34,visible
0023.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1734,311,92,76,visible
0023.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0023.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0023.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0024.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,420,398,147,50,visible
0024.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,629,447,99,74,visible
0024.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,785,382,176,95,visible
0024.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,992,357,195,107,visible
0024.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,929,389,158,32,visible
0024.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1137,364,170,29,visible
0024.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1195,430,116,145,visible
0024.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1740,463,97,151,visible
0024.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1584,423,197,65,visible
0024.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1671,579,48,57,visible
0024.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1403,435,116,34,visible
0024.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1734,311,92,76,visible
0024.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0024.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0024.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0025.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,420,398,147,50,visible
0025.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,630,448,99,74,visible
0025.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,786,382,176,95,visible
0025.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,992,357,195,107,visible
0025.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,929,389,158,32,visible
0025.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1136,388,170,29,visible
0025.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1195,430,116,145,visible
0025.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1741,463,97,151,visible
0025.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1584,422,197,65,visible
0025.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1671,580,48,57,visible
0025.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1404,435,116,34,visible
0025.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1734,312,92,76,visible
0025.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0025.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0025.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0026.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,human,416,397,143,55,visible
0026.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,631,449,99,74,visible
0026.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,787,383,176,95,visible
0026.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,993,356,195,107,visible
0026.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,930,389,158,32,visible
0026.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1137,380,170,29,visible
0026.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1196,430,116,145,visible
0026.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1742,463,97,151,visible
0026.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1585,423,197,65,visible
0026.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1672,580,48,57,visible
0026.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1405,435,116,34,visible
0026.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1736,311,92,76,visible
0026.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0026.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0026.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0027.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,416,395,143,55,visible
0027.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,632,448,99,74,visible
0027.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,788,383,176,95,visible
0027.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,995,357,195,107,visible
0027.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,931,389,158,32,visible
0027.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1136,412,170,29,visible
0027.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1197,429,116,145,visible
0027.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1743,463,97,151,visible
0027.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1586,423,197,65,visible
0027.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1673,579,48,57,visible
0027.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1406,436,116,34,visible
0027.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1737,311,92,76,visible
0027.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0027.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0027.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0028.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,418,396,143,55,visible
0028.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,632,446,99,74,visible
0028.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,789,383,176,95,visible
0028.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,996,357,195,107,visible
0028.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,932,389,158,32,visible
0028.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1140,381,170,29,visible
0028.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1198,429,116,145,visible
0028.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1746,462,97,151,visible
0028.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1588,422,197,65,visible
0028.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1674,579,48,57,visible
0028.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1407,436,116,34,visible
0028.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1738,311,92,76,visible
0028.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0028.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0028.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0029.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,419,394,143,55,visible
0029.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,634,448,99,74,visible
0029.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,790,382,176,95,visible
0029.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,996,357,195,107,visible
0029.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,933,388,158,32,visible
0029.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1141,379,170,29,visible
0029.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1199,429,116,145,visible
0029.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1747,462,97,151,visible
0029.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1588,422,197,65,visible
0029.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1675,579,48,57,visible
0029.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1408,436,116,34,visible
0029.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1739,311,92,76,visible
0029.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0029.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0029.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0030.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,420,396,143,55,visible
0030.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,634,449,99,74,visible
0030.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,791,382,176,95,visible
0030.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,998,357,195,107,visible
0030.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,935,389,158,32,visible
0030.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1142,379,170,29,visible
0030.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1200,430,116,145,visible
0030.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1748,462,97,151,visible
0030.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1590,422,197,65,visible
0030.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1676,579,48,57,visible
0030.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1409,436,116,34,visible
0030.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1740,311,92,76,visible
0030.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0030.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0030.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0031.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,421,395,143,55,visible
0031.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,636,447,99,74,visible
0031.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,792,381,176,95,visible
0031.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,998,357,195,107,visible
0031.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,935,388,158,32,visible
0031.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1143,379,170,29,visible
0031.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1201,428,116,145,visible
0031.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1749,462,97,151,visible
0031.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1590,422,197,65,visible
0031.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1677,579,48,57,visible
0031.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1410,434,116,34,visible
0031.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1741,311,92,76,visible
0031.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0031.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0031.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0032.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,422,396,143,55,visible
0032.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,637,447,99,74,visible
0032.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,793,382,176,95,visible
0032.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,999,357,195,107,visible
0032.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,936,390,158,32,visible
0032.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1143,377,170,29,visible
0032.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1202,427,116,145,visible
0032.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1750,462,97,151,visible
0032.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1591,423,197,65,visible
0032.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1678,579,48,57,visible
0032.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1411,434,116,34,visible
0032.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1742,311,92,76,visible
0032.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0032.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0032.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0033.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,423,395,143,55,visible
0033.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,638,447,99,74,visible
0033.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,794,381,176,95,visible
0033.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,999,357,195,107,visible
0033.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,937,388,158,32,visible
0033.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1144,387,170,29,visible
0033.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1203,427,116,145,visible
0033.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1751,463,97,151,visible
0033.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1592,423,197,65,visible
0033.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1679,579,48,57,visible
0033.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1412,434,116,34,visible
0033.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1744,311,92,76,visible
0033.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0033.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0033.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0034.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,424,397,143,55,visible
0034.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,639,448,99,74,visible
0034.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,797,381,176,95,visible
0034.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1000,357,195,107,visible
0034.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,938,388,158,32,visible
0034.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1143,441,170,29,visible
0034.png,box,e7d12a24-9a86-458d-98c8-fb5da8177c7c,Smoke,machine,1204,427,116,145,visible
0034.png,box,1483bbbc-cf4e-4a65-acb7-9bc9801cd63a,Smoke,machine,1752,462,97,151,visible
0034.png,box,a694c92e-9b77-4d7c-9f03-1fe9a1d5cf80,Smoke,machine,1593,423,197,65,visible
0034.png,box,be0526ea-a121-4cc0-9033-ae66e610b586,Smoke,machine,1680,579,48,57,visible
0034.png,box,9dab8db2-f7fe-49b2-b859-8f44cbb40b38,Smoke,machine,1413,433,116,34,visible
0034.png,box,32dd1415-b966-4bdd-b8e2-e23f8a6175ad,Smoke,machine,1745,311,92,76,visible
0034.png,box,4d212cf3-0a9b-4421-967a-30960923745c,Smoke,machine,559,483,34,48,hidden
0034.png,box,0c932ce3-f8bf-485a-a92f-16033a35c7e2,Smoke,machine,1214,464,113,23,hidden
0034.png,box,2cbf8d43-35b0-41d4-b520-e9a05019debb,Smoke,machine,1773,313,57,57,hidden
0035.png,box,2bf4e928-6714-43ab-8e4e-3c802e21e4ea,Smoke,machine,425,395,143,55,visible
0035.png,box,3ef01461-10f4-44fa-a2b7-9fa31a6dac3a,Smoke,machine,640,448,99,74,visible
0035.png,box,36ad3edb-34aa-4232-8702-86b7466b70e7,Smoke,machine,798,380,176,95,visible
0035.png,box,743464c4-e5fa-4cb4-a11d-b3790a902743,Smoke,machine,1001,357,195,107,visible
0035.png,box,44565af1-1551-472a-93b5-df92082be817,Smoke,machine,939,388,158,32,visible
0035.png,box,72731786-10e2-44f9-819a-fca9e5f40ebd,Smoke,machine,1147,382,170,29,visible
